"","year","gear","julian","fish","CU_no","CU","prob"
"63759",2015,"Test Fishery",197,232,68,"Teslin",0
"63760",2015,"Test Fishery",197,232,69,"UpperYR",0
"63761",2015,"Test Fishery",197,233,76,"NYR",0.0031
"63762",2015,"Test Fishery",197,233,75,"White",0
"63763",2015,"Test Fishery",197,233,74,"Stew",0.0087
"63764",2015,"Test Fishery",197,233,72,"Pelly",0.0018
"63765",2015,"Test Fishery",197,233,71,"Norden",0
"63766",2015,"Test Fishery",197,233,73,"MidYR",0.9824
"63767",2015,"Test Fishery",197,233,68,"Teslin",0.0036
"63768",2015,"Test Fishery",197,233,69,"UpperYR",0
"63769",2015,"Test Fishery",197,234,76,"NYR",0
"63770",2015,"Test Fishery",197,234,75,"White",0
"63771",2015,"Test Fishery",197,234,74,"Stew",7e-04
"63772",2015,"Test Fishery",197,234,72,"Pelly",0.225
"63773",2015,"Test Fishery",197,234,71,"Norden",0
"63774",2015,"Test Fishery",197,234,73,"MidYR",0.7741
"63775",2015,"Test Fishery",197,234,68,"Teslin",2e-04
"63776",2015,"Test Fishery",197,234,69,"UpperYR",0
"63777",2015,"Test Fishery",197,235,76,"NYR",0.001
"63778",2015,"Test Fishery",197,235,75,"White",0
"63779",2015,"Test Fishery",197,235,74,"Stew",0.0042
"63780",2015,"Test Fishery",197,235,72,"Pelly",0.7335
"63781",2015,"Test Fishery",197,235,71,"Norden",0
"63782",2015,"Test Fishery",197,235,73,"MidYR",0.2603
"63783",2015,"Test Fishery",197,235,68,"Teslin",9e-04
"63784",2015,"Test Fishery",197,235,69,"UpperYR",0
"63785",2015,"Test Fishery",197,236,76,"NYR",0.0029
"63786",2015,"Test Fishery",197,236,75,"White",0
"63787",2015,"Test Fishery",197,236,74,"Stew",0.0184
"63788",2015,"Test Fishery",197,236,72,"Pelly",0.0279
"63789",2015,"Test Fishery",197,236,71,"Norden",0
"63790",2015,"Test Fishery",197,236,73,"MidYR",0.9436
"63791",2015,"Test Fishery",197,236,68,"Teslin",0
"63792",2015,"Test Fishery",197,236,69,"UpperYR",0.0067
"63793",2015,"Test Fishery",197,237,76,"NYR",0
"63794",2015,"Test Fishery",197,237,75,"White",0
"63795",2015,"Test Fishery",197,237,74,"Stew",0
"63796",2015,"Test Fishery",197,237,72,"Pelly",0
"63797",2015,"Test Fishery",197,237,71,"Norden",0
"63798",2015,"Test Fishery",197,237,73,"MidYR",0
"63799",2015,"Test Fishery",197,237,68,"Teslin",1
"63800",2015,"Test Fishery",197,237,69,"UpperYR",0
"63801",2015,"Test Fishery",197,238,76,"NYR",0
"63802",2015,"Test Fishery",197,238,75,"White",0
"63803",2015,"Test Fishery",197,238,74,"Stew",6e-04
"63804",2015,"Test Fishery",197,238,72,"Pelly",0
"63805",2015,"Test Fishery",197,238,71,"Norden",0
"63806",2015,"Test Fishery",197,238,73,"MidYR",0.0474
"63807",2015,"Test Fishery",197,238,68,"Teslin",0.952
"63808",2015,"Test Fishery",197,238,69,"UpperYR",0
"63809",2015,"Test Fishery",197,239,76,"NYR",0.0075
"63810",2015,"Test Fishery",197,239,75,"White",0
"63811",2015,"Test Fishery",197,239,74,"Stew",0.0113
"63812",2015,"Test Fishery",197,239,72,"Pelly",0.0021
"63813",2015,"Test Fishery",197,239,71,"Norden",0
"63814",2015,"Test Fishery",197,239,73,"MidYR",0.9705
"63815",2015,"Test Fishery",197,239,68,"Teslin",0.0086
"63816",2015,"Test Fishery",197,239,69,"UpperYR",0
"63817",2015,"Test Fishery",197,240,76,"NYR",0
"63818",2015,"Test Fishery",197,240,75,"White",0
"63819",2015,"Test Fishery",197,240,74,"Stew",6e-04
"63820",2015,"Test Fishery",197,240,72,"Pelly",0.0244
"63821",2015,"Test Fishery",197,240,71,"Norden",1e-04
"63822",2015,"Test Fishery",197,240,73,"MidYR",0.9731
"63823",2015,"Test Fishery",197,240,68,"Teslin",0
"63824",2015,"Test Fishery",197,240,69,"UpperYR",0.0018
"63825",2015,"Test Fishery",198,241,76,"NYR",0
"63826",2015,"Test Fishery",198,241,75,"White",0
"63827",2015,"Test Fishery",198,241,74,"Stew",0.0041
"63828",2015,"Test Fishery",198,241,72,"Pelly",2e-04
"63829",2015,"Test Fishery",198,241,71,"Norden",0
"63830",2015,"Test Fishery",198,241,73,"MidYR",0.0512
"63831",2015,"Test Fishery",198,241,68,"Teslin",0.9445
"63832",2015,"Test Fishery",198,241,69,"UpperYR",0
"63833",2015,"Test Fishery",198,242,76,"NYR",0.0544
"63834",2015,"Test Fishery",198,242,75,"White",0.0364
"63835",2015,"Test Fishery",198,242,74,"Stew",0.0113
"63836",2015,"Test Fishery",198,242,72,"Pelly",0.5839
"63837",2015,"Test Fishery",198,242,71,"Norden",0
"63838",2015,"Test Fishery",198,242,73,"MidYR",0.3101
"63839",2015,"Test Fishery",198,242,68,"Teslin",0
"63840",2015,"Test Fishery",198,242,69,"UpperYR",0
"63841",2015,"Test Fishery",198,243,76,"NYR",0
"63842",2015,"Test Fishery",198,243,75,"White",0.004
"63843",2015,"Test Fishery",198,243,74,"Stew",0.0999
"63844",2015,"Test Fishery",198,243,72,"Pelly",0.1541
"63845",2015,"Test Fishery",198,243,71,"Norden",8e-04
"63846",2015,"Test Fishery",198,243,73,"MidYR",0.7404
"63847",2015,"Test Fishery",198,243,68,"Teslin",0
"63848",2015,"Test Fishery",198,243,69,"UpperYR",0
"63849",2015,"Test Fishery",198,244,76,"NYR",0
"63850",2015,"Test Fishery",198,244,75,"White",2e-04
"63851",2015,"Test Fishery",198,244,74,"Stew",0.1585
"63852",2015,"Test Fishery",198,244,72,"Pelly",0.8304
"63853",2015,"Test Fishery",198,244,71,"Norden",0
"63854",2015,"Test Fishery",198,244,73,"MidYR",0.0108
"63855",2015,"Test Fishery",198,244,68,"Teslin",1e-04
"63856",2015,"Test Fishery",198,244,69,"UpperYR",0
"63857",2015,"Test Fishery",198,245,76,"NYR",0.9289
"63858",2015,"Test Fishery",198,245,75,"White",0
"63859",2015,"Test Fishery",198,245,74,"Stew",7e-04
"63860",2015,"Test Fishery",198,245,72,"Pelly",0.0014
"63861",2015,"Test Fishery",198,245,71,"Norden",0
"63862",2015,"Test Fishery",198,245,73,"MidYR",0.0677
"63863",2015,"Test Fishery",198,245,68,"Teslin",0
"63864",2015,"Test Fishery",198,245,69,"UpperYR",0.0011
"63865",2015,"Test Fishery",198,246,76,"NYR",0
"63866",2015,"Test Fishery",198,246,75,"White",0.1937
"63867",2015,"Test Fishery",198,246,74,"Stew",0.0614
"63868",2015,"Test Fishery",198,246,72,"Pelly",0.5639
"63869",2015,"Test Fishery",198,246,71,"Norden",2e-04
"63870",2015,"Test Fishery",198,246,73,"MidYR",0.1808
"63871",2015,"Test Fishery",198,246,68,"Teslin",0
"63872",2015,"Test Fishery",198,246,69,"UpperYR",0
"63873",2015,"Test Fishery",198,247,76,"NYR",0.0054
"63874",2015,"Test Fishery",198,247,75,"White",0.8401
"63875",2015,"Test Fishery",198,247,74,"Stew",0.0339
"63876",2015,"Test Fishery",198,247,72,"Pelly",0.1135
"63877",2015,"Test Fishery",198,247,71,"Norden",0
"63878",2015,"Test Fishery",198,247,73,"MidYR",0.0071
"63879",2015,"Test Fishery",198,247,68,"Teslin",0
"63880",2015,"Test Fishery",198,247,69,"UpperYR",0
"63881",2015,"Test Fishery",198,248,76,"NYR",0
"63882",2015,"Test Fishery",198,248,75,"White",0.0188
"63883",2015,"Test Fishery",198,248,74,"Stew",0.0229
"63884",2015,"Test Fishery",198,248,72,"Pelly",0.057
"63885",2015,"Test Fishery",198,248,71,"Norden",0
"63886",2015,"Test Fishery",198,248,73,"MidYR",0.0122
"63887",2015,"Test Fishery",198,248,68,"Teslin",0.8891
"63888",2015,"Test Fishery",198,248,69,"UpperYR",0
"63889",2015,"Test Fishery",198,249,76,"NYR",0
"63890",2015,"Test Fishery",198,249,75,"White",0.9779
"63891",2015,"Test Fishery",198,249,74,"Stew",0.0088
"63892",2015,"Test Fishery",198,249,72,"Pelly",0.007
"63893",2015,"Test Fishery",198,249,71,"Norden",0
"63894",2015,"Test Fishery",198,249,73,"MidYR",0.0063
"63895",2015,"Test Fishery",198,249,68,"Teslin",0
"63896",2015,"Test Fishery",198,249,69,"UpperYR",0
"63897",2015,"Test Fishery",198,250,76,"NYR",0.9999
"63898",2015,"Test Fishery",198,250,75,"White",0
"63899",2015,"Test Fishery",198,250,74,"Stew",0
"63900",2015,"Test Fishery",198,250,72,"Pelly",0
"63901",2015,"Test Fishery",198,250,71,"Norden",0
"63902",2015,"Test Fishery",198,250,73,"MidYR",1e-04
"63903",2015,"Test Fishery",198,250,68,"Teslin",0
"63904",2015,"Test Fishery",198,250,69,"UpperYR",0
"63905",2015,"Test Fishery",198,251,76,"NYR",0
"63906",2015,"Test Fishery",198,251,75,"White",0
"63907",2015,"Test Fishery",198,251,74,"Stew",0.0057
"63908",2015,"Test Fishery",198,251,72,"Pelly",0.0051
"63909",2015,"Test Fishery",198,251,71,"Norden",0.0301
"63910",2015,"Test Fishery",198,251,73,"MidYR",0.9567
"63911",2015,"Test Fishery",198,251,68,"Teslin",0
"63912",2015,"Test Fishery",198,251,69,"UpperYR",0.001
"63913",2015,"Test Fishery",198,252,76,"NYR",0
"63914",2015,"Test Fishery",198,252,75,"White",0
"63915",2015,"Test Fishery",198,252,74,"Stew",0
"63916",2015,"Test Fishery",198,252,72,"Pelly",0
"63917",2015,"Test Fishery",198,252,71,"Norden",0
"63918",2015,"Test Fishery",198,252,73,"MidYR",0.9995
"63919",2015,"Test Fishery",198,252,68,"Teslin",5e-04
"63920",2015,"Test Fishery",198,252,69,"UpperYR",0
"63921",2015,"Test Fishery",198,253,76,"NYR",0
"63922",2015,"Test Fishery",198,253,75,"White",0
"63923",2015,"Test Fishery",198,253,74,"Stew",0.0043
"63924",2015,"Test Fishery",198,253,72,"Pelly",0.0062
"63925",2015,"Test Fishery",198,253,71,"Norden",1e-04
"63926",2015,"Test Fishery",198,253,73,"MidYR",0.9893
"63927",2015,"Test Fishery",198,253,68,"Teslin",1e-04
"63928",2015,"Test Fishery",198,253,69,"UpperYR",0
"63929",2015,"Test Fishery",198,254,76,"NYR",0.2368
"63930",2015,"Test Fishery",198,254,75,"White",0.0252
"63931",2015,"Test Fishery",198,254,74,"Stew",0
"63932",2015,"Test Fishery",198,254,72,"Pelly",0.0813
"63933",2015,"Test Fishery",198,254,71,"Norden",0
"63934",2015,"Test Fishery",198,254,73,"MidYR",0.4447
"63935",2015,"Test Fishery",198,254,68,"Teslin",0.2089
"63936",2015,"Test Fishery",198,254,69,"UpperYR",0
"63937",2015,"Test Fishery",198,255,76,"NYR",0
"63938",2015,"Test Fishery",198,255,75,"White",0.0182
"63939",2015,"Test Fishery",198,255,74,"Stew",0.0542
"63940",2015,"Test Fishery",198,255,72,"Pelly",0.4623
"63941",2015,"Test Fishery",198,255,71,"Norden",0
"63942",2015,"Test Fishery",198,255,73,"MidYR",0.4611
"63943",2015,"Test Fishery",198,255,68,"Teslin",0.0042
"63944",2015,"Test Fishery",198,255,69,"UpperYR",0
"63945",2015,"Test Fishery",198,256,76,"NYR",0.1035
"63946",2015,"Test Fishery",198,256,75,"White",0.017
"63947",2015,"Test Fishery",198,256,74,"Stew",0.0281
"63948",2015,"Test Fishery",198,256,72,"Pelly",0.7178
"63949",2015,"Test Fishery",198,256,71,"Norden",0
"63950",2015,"Test Fishery",198,256,73,"MidYR",0.1248
"63951",2015,"Test Fishery",198,256,68,"Teslin",0
"63952",2015,"Test Fishery",198,256,69,"UpperYR",0
"63953",2015,"Test Fishery",198,257,76,"NYR",0
"63954",2015,"Test Fishery",198,257,75,"White",0.0062
"63955",2015,"Test Fishery",198,257,74,"Stew",0.0406
"63956",2015,"Test Fishery",198,257,72,"Pelly",0.0371
"63957",2015,"Test Fishery",198,257,71,"Norden",0
"63958",2015,"Test Fishery",198,257,73,"MidYR",0.9086
"63959",2015,"Test Fishery",198,257,68,"Teslin",0.0072
"63960",2015,"Test Fishery",198,257,69,"UpperYR",0
"63961",2015,"Test Fishery",198,258,76,"NYR",0
"63962",2015,"Test Fishery",198,258,75,"White",0
"63963",2015,"Test Fishery",198,258,74,"Stew",0.0493
"63964",2015,"Test Fishery",198,258,72,"Pelly",0.6255
"63965",2015,"Test Fishery",198,258,71,"Norden",0
"63966",2015,"Test Fishery",198,258,73,"MidYR",0.2932
"63967",2015,"Test Fishery",198,258,68,"Teslin",0.0291
"63968",2015,"Test Fishery",198,258,69,"UpperYR",0.0029
"63969",2015,"Test Fishery",198,259,76,"NYR",0
"63970",2015,"Test Fishery",198,259,75,"White",0
"63971",2015,"Test Fishery",198,259,74,"Stew",0
"63972",2015,"Test Fishery",198,259,72,"Pelly",0
"63973",2015,"Test Fishery",198,259,71,"Norden",0.9961
"63974",2015,"Test Fishery",198,259,73,"MidYR",0.0039
"63975",2015,"Test Fishery",198,259,68,"Teslin",0
"63976",2015,"Test Fishery",198,259,69,"UpperYR",0
"63977",2015,"Test Fishery",198,260,76,"NYR",0
"63978",2015,"Test Fishery",198,260,75,"White",5e-04
"63979",2015,"Test Fishery",198,260,74,"Stew",0
"63980",2015,"Test Fishery",198,260,72,"Pelly",0.973
"63981",2015,"Test Fishery",198,260,71,"Norden",0
"63982",2015,"Test Fishery",198,260,73,"MidYR",0.0265
"63983",2015,"Test Fishery",198,260,68,"Teslin",0
"63984",2015,"Test Fishery",198,260,69,"UpperYR",0
"63985",2015,"Test Fishery",198,261,76,"NYR",0
"63986",2015,"Test Fishery",198,261,75,"White",2e-04
"63987",2015,"Test Fishery",198,261,74,"Stew",0.041
"63988",2015,"Test Fishery",198,261,72,"Pelly",0.9556
"63989",2015,"Test Fishery",198,261,71,"Norden",0
"63990",2015,"Test Fishery",198,261,73,"MidYR",0.0032
"63991",2015,"Test Fishery",198,261,68,"Teslin",0
"63992",2015,"Test Fishery",198,261,69,"UpperYR",0
"63993",2015,"Test Fishery",198,262,76,"NYR",0.0028
"63994",2015,"Test Fishery",198,262,75,"White",0
"63995",2015,"Test Fishery",198,262,74,"Stew",0
"63996",2015,"Test Fishery",198,262,72,"Pelly",0.0033
"63997",2015,"Test Fishery",198,262,71,"Norden",0
"63998",2015,"Test Fishery",198,262,73,"MidYR",0.8728
"63999",2015,"Test Fishery",198,262,68,"Teslin",0.0701
"64000",2015,"Test Fishery",198,262,69,"UpperYR",0.0496
"64001",2015,"Test Fishery",198,263,76,"NYR",0
"64002",2015,"Test Fishery",198,263,75,"White",0
"64003",2015,"Test Fishery",198,263,74,"Stew",0.0023
"64004",2015,"Test Fishery",198,263,72,"Pelly",0.0042
"64005",2015,"Test Fishery",198,263,71,"Norden",0
"64006",2015,"Test Fishery",198,263,73,"MidYR",0.0295
"64007",2015,"Test Fishery",198,263,68,"Teslin",0.964
"64008",2015,"Test Fishery",198,263,69,"UpperYR",0
"64009",2015,"Test Fishery",198,264,76,"NYR",0.0017
"64010",2015,"Test Fishery",198,264,75,"White",0
"64011",2015,"Test Fishery",198,264,74,"Stew",0.243
"64012",2015,"Test Fishery",198,264,72,"Pelly",0.1011
"64013",2015,"Test Fishery",198,264,71,"Norden",0
"64014",2015,"Test Fishery",198,264,73,"MidYR",0.6537
"64015",2015,"Test Fishery",198,264,68,"Teslin",5e-04
"64016",2015,"Test Fishery",198,264,69,"UpperYR",0
"64017",2015,"Test Fishery",198,265,76,"NYR",0
"64018",2015,"Test Fishery",198,265,75,"White",0
"64019",2015,"Test Fishery",198,265,74,"Stew",0.0233
"64020",2015,"Test Fishery",198,265,72,"Pelly",0.0287
"64021",2015,"Test Fishery",198,265,71,"Norden",0
"64022",2015,"Test Fishery",198,265,73,"MidYR",0.9474
"64023",2015,"Test Fishery",198,265,68,"Teslin",0
"64024",2015,"Test Fishery",198,265,69,"UpperYR",6e-04
"64025",2015,"Test Fishery",198,266,76,"NYR",0
"64026",2015,"Test Fishery",198,266,75,"White",0
"64027",2015,"Test Fishery",198,266,74,"Stew",0.0027
"64028",2015,"Test Fishery",198,266,72,"Pelly",0.0518
"64029",2015,"Test Fishery",198,266,71,"Norden",0.0075
"64030",2015,"Test Fishery",198,266,73,"MidYR",0.9363
"64031",2015,"Test Fishery",198,266,68,"Teslin",0.0011
"64032",2015,"Test Fishery",198,266,69,"UpperYR",0
"64033",2015,"Test Fishery",198,267,76,"NYR",0
"64034",2015,"Test Fishery",198,267,75,"White",0
"64035",2015,"Test Fishery",198,267,74,"Stew",8e-04
"64036",2015,"Test Fishery",198,267,72,"Pelly",0.0701
"64037",2015,"Test Fishery",198,267,71,"Norden",0
"64038",2015,"Test Fishery",198,267,73,"MidYR",0.885
"64039",2015,"Test Fishery",198,267,68,"Teslin",0.0441
"64040",2015,"Test Fishery",198,267,69,"UpperYR",0
"64041",2015,"Test Fishery",198,268,76,"NYR",0.0223
"64042",2015,"Test Fishery",198,268,75,"White",0
"64043",2015,"Test Fishery",198,268,74,"Stew",0.0319
"64044",2015,"Test Fishery",198,268,72,"Pelly",0.0322
"64045",2015,"Test Fishery",198,268,71,"Norden",0
"64046",2015,"Test Fishery",198,268,73,"MidYR",0.8854
"64047",2015,"Test Fishery",198,268,68,"Teslin",0.0282
"64048",2015,"Test Fishery",198,268,69,"UpperYR",0
"64049",2015,"Test Fishery",198,269,76,"NYR",0
"64050",2015,"Test Fishery",198,269,75,"White",0.0022
"64051",2015,"Test Fishery",198,269,74,"Stew",2e-04
"64052",2015,"Test Fishery",198,269,72,"Pelly",0.0396
"64053",2015,"Test Fishery",198,269,71,"Norden",0
"64054",2015,"Test Fishery",198,269,73,"MidYR",0.9578
"64055",2015,"Test Fishery",198,269,68,"Teslin",2e-04
"64056",2015,"Test Fishery",198,269,69,"UpperYR",0
"64057",2015,"Test Fishery",198,270,76,"NYR",0.0048
"64058",2015,"Test Fishery",198,270,75,"White",0.0154
"64059",2015,"Test Fishery",198,270,74,"Stew",0.0013
"64060",2015,"Test Fishery",198,270,72,"Pelly",0.9748
"64061",2015,"Test Fishery",198,270,71,"Norden",0
"64062",2015,"Test Fishery",198,270,73,"MidYR",0.0036
"64063",2015,"Test Fishery",198,270,68,"Teslin",0
"64064",2015,"Test Fishery",198,270,69,"UpperYR",0
"64065",2015,"Test Fishery",198,271,76,"NYR",0.9953
"64066",2015,"Test Fishery",198,271,75,"White",0
"64067",2015,"Test Fishery",198,271,74,"Stew",0
"64068",2015,"Test Fishery",198,271,72,"Pelly",0
"64069",2015,"Test Fishery",198,271,71,"Norden",1e-04
"64070",2015,"Test Fishery",198,271,73,"MidYR",0.0046
"64071",2015,"Test Fishery",198,271,68,"Teslin",0
"64072",2015,"Test Fishery",198,271,69,"UpperYR",0
"64073",2015,"Test Fishery",198,272,76,"NYR",0
"64074",2015,"Test Fishery",198,272,75,"White",0
"64075",2015,"Test Fishery",198,272,74,"Stew",0.1537
"64076",2015,"Test Fishery",198,272,72,"Pelly",0.1841
"64077",2015,"Test Fishery",198,272,71,"Norden",0.024
"64078",2015,"Test Fishery",198,272,73,"MidYR",0.6347
"64079",2015,"Test Fishery",198,272,68,"Teslin",0
"64080",2015,"Test Fishery",198,272,69,"UpperYR",0.0024
"64081",2015,"Test Fishery",198,273,76,"NYR",0.0048
"64082",2015,"Test Fishery",198,273,75,"White",0
"64083",2015,"Test Fishery",198,273,74,"Stew",0.7008
"64084",2015,"Test Fishery",198,273,72,"Pelly",0.0254
"64085",2015,"Test Fishery",198,273,71,"Norden",0
"64086",2015,"Test Fishery",198,273,73,"MidYR",0.2673
"64087",2015,"Test Fishery",198,273,68,"Teslin",0.0017
"64088",2015,"Test Fishery",198,273,69,"UpperYR",0
"64089",2015,"Test Fishery",198,274,76,"NYR",0.9997
"64090",2015,"Test Fishery",198,274,75,"White",0
"64091",2015,"Test Fishery",198,274,74,"Stew",0
"64092",2015,"Test Fishery",198,274,72,"Pelly",0
"64093",2015,"Test Fishery",198,274,71,"Norden",0
"64094",2015,"Test Fishery",198,274,73,"MidYR",3e-04
"64095",2015,"Test Fishery",198,274,68,"Teslin",0
"64096",2015,"Test Fishery",198,274,69,"UpperYR",0
"64097",2015,"Test Fishery",198,275,76,"NYR",0
"64098",2015,"Test Fishery",198,275,75,"White",0
"64099",2015,"Test Fishery",198,275,74,"Stew",0.0017
"64100",2015,"Test Fishery",198,275,72,"Pelly",0.0121
"64101",2015,"Test Fishery",198,275,71,"Norden",0
"64102",2015,"Test Fishery",198,275,73,"MidYR",0.9832
"64103",2015,"Test Fishery",198,275,68,"Teslin",0.003
"64104",2015,"Test Fishery",198,275,69,"UpperYR",0
"64105",2015,"Test Fishery",198,276,76,"NYR",0.003
"64106",2015,"Test Fishery",198,276,75,"White",0
"64107",2015,"Test Fishery",198,276,74,"Stew",0.034
"64108",2015,"Test Fishery",198,276,72,"Pelly",0.9371
"64109",2015,"Test Fishery",198,276,71,"Norden",0
"64110",2015,"Test Fishery",198,276,73,"MidYR",0.0259
"64111",2015,"Test Fishery",198,276,68,"Teslin",0
"64112",2015,"Test Fishery",198,276,69,"UpperYR",0
"64113",2015,"Test Fishery",198,277,76,"NYR",8e-04
"64114",2015,"Test Fishery",198,277,75,"White",0
"64115",2015,"Test Fishery",198,277,74,"Stew",0.8817
"64116",2015,"Test Fishery",198,277,72,"Pelly",0.084
"64117",2015,"Test Fishery",198,277,71,"Norden",0.0013
"64118",2015,"Test Fishery",198,277,73,"MidYR",0.0314
"64119",2015,"Test Fishery",198,277,68,"Teslin",0
"64120",2015,"Test Fishery",198,277,69,"UpperYR",0
"64121",2015,"Test Fishery",198,278,76,"NYR",0
"64122",2015,"Test Fishery",198,278,75,"White",9e-04
"64123",2015,"Test Fishery",198,278,74,"Stew",0.0029
"64124",2015,"Test Fishery",198,278,72,"Pelly",0.9941
"64125",2015,"Test Fishery",198,278,71,"Norden",4e-04
"64126",2015,"Test Fishery",198,278,73,"MidYR",0.0014
"64127",2015,"Test Fishery",198,278,68,"Teslin",0
"64128",2015,"Test Fishery",198,278,69,"UpperYR",0
"64129",2015,"Test Fishery",198,279,76,"NYR",0.0062
"64130",2015,"Test Fishery",198,279,75,"White",0.0235
"64131",2015,"Test Fishery",198,279,74,"Stew",0.0413
"64132",2015,"Test Fishery",198,279,72,"Pelly",0.905
"64133",2015,"Test Fishery",198,279,71,"Norden",0
"64134",2015,"Test Fishery",198,279,73,"MidYR",0.024
"64135",2015,"Test Fishery",198,279,68,"Teslin",0
"64136",2015,"Test Fishery",198,279,69,"UpperYR",0
"64137",2015,"Test Fishery",198,280,76,"NYR",0
"64138",2015,"Test Fishery",198,280,75,"White",0
"64139",2015,"Test Fishery",198,280,74,"Stew",1e-04
"64140",2015,"Test Fishery",198,280,72,"Pelly",1e-04
"64141",2015,"Test Fishery",198,280,71,"Norden",0
"64142",2015,"Test Fishery",198,280,73,"MidYR",0.859
"64143",2015,"Test Fishery",198,280,68,"Teslin",0.1407
"64144",2015,"Test Fishery",198,280,69,"UpperYR",1e-04
"64145",2015,"Test Fishery",198,281,76,"NYR",0.0273
"64146",2015,"Test Fishery",198,281,75,"White",0
"64147",2015,"Test Fishery",198,281,74,"Stew",0.0255
"64148",2015,"Test Fishery",198,281,72,"Pelly",0.1721
"64149",2015,"Test Fishery",198,281,71,"Norden",0
"64150",2015,"Test Fishery",198,281,73,"MidYR",0.7638
"64151",2015,"Test Fishery",198,281,68,"Teslin",0.0111
"64152",2015,"Test Fishery",198,281,69,"UpperYR",0
"64153",2015,"Test Fishery",198,282,76,"NYR",2e-04
"64154",2015,"Test Fishery",198,282,75,"White",0
"64155",2015,"Test Fishery",198,282,74,"Stew",0.4532
"64156",2015,"Test Fishery",198,282,72,"Pelly",0.0086
"64157",2015,"Test Fishery",198,282,71,"Norden",0
"64158",2015,"Test Fishery",198,282,73,"MidYR",0.2358
"64159",2015,"Test Fishery",198,282,68,"Teslin",0.3018
"64160",2015,"Test Fishery",198,282,69,"UpperYR",0
"64161",2015,"Test Fishery",198,283,76,"NYR",0.1997
"64162",2015,"Test Fishery",198,283,75,"White",0.4189
"64163",2015,"Test Fishery",198,283,74,"Stew",0.0595
